Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
201	Staub_2010.E1.11.ORC	2	who	3.913	3.807	1
201	Staub_2010.E1.11.ORC	3	the	7.568	7.589	0
201	Staub_2010.E1.11.ORC	3	the	7.586	7.505	1
201	Staub_2010.E1.11.ORC	3	the	7.658	7.598	0
201	Staub_2010.E1.11.ORC	3	the	7.424	7.25	1
201	Staub_2010.E1.11.ORC	4	agency	7.883	6.996	0
201	Staub_2010.E1.11.ORC	4	agency	8.048	6.611	1
201	Staub_2010.E1.11.ORC	4	agency	9.313	8.152	0
201	Staub_2010.E1.11.ORC	4	agency	8.15	7.398	1
201	Staub_2010.E1.11.ORC	5	phoned	12.584	12.273	0
201	Staub_2010.E1.11.ORC	5	phoned	12.152	11.542	1
201	Staub_2010.E1.11.ORC	5	phoned	12.26	12.398	0
201	Staub_2010.E1.11.ORC	5	phoned	12.105	11.548	1
201	Staub_2010.E1.11.ORC	6	considered	12.683	10.63	0
201	Staub_2010.E1.11.ORC	6	considered	13.594	13.953	1
201	Staub_2010.E1.11.ORC	6	considered	13.011	12.113	0
201	Staub_2010.E1.11.ORC	6	considered	12.564	12.354	1
202	Staub_2010.E1.12.SRC	2	who	4.072	3.677	0
202	Staub_2010.E1.12.SRC	2	who	4.126	3.879	1
202	Staub_2010.E1.12.SRC	2	who	4.368	4.852	0
202	Staub_2010.E1.12.SRC	2	who	4.282	4.35	1
202	Staub_2010.E1.12.SRC	3	addressed	7.877	7.969	0
202	Staub_2010.E1.12.SRC	3	addressed	7.957	7.333	1
202	Staub_2010.E1.12.SRC	3	addressed	7.764	7.356	0
202	Staub_2010.E1.12.SRC	3	addressed	7.903	7.99	1
202	Staub_2010.E1.12.SRC	4	the	0.82	1.015	0
202	Staub_2010.E1.12.SRC	4	the	0.846	0.747	1
202	Staub_2010.E1.12.SRC	4	the	0.958	0.985	0
202	Staub_2010.E1.12.SRC	4	the	0.759	0.705	1
202	Staub_2010.E1.12.SRC	5	witnesses	8.95	7.004	0
202	Staub_2010.E1.12.SRC	5	witnesses	9.22	8.119	1
202	Staub_2010.E1.12.SRC	5	witnesses	9.812	8.51	0
202	Staub_2010.E1.12.SRC	5	witnesses	9.39	8.498	1
202	Staub_2010.E1.12.SRC	6	noticed	12.159	11.337	0
202	Staub_2010.E1.12.SRC	6	noticed	12.261	11.514	1
202	Staub_2010.E1.12.SRC	6	noticed	12.185	11.081	0
202	Staub_2010.E1.12.SRC	6	noticed	12.252	11.93	1
203	Staub_2010.E1.12.ORC	2	who	4.1	3.718	0
203	Staub_2010.E1.12.ORC	2	who	4.254	4.537	1
203	Staub_2010.E1.12.ORC	2	who	4.252	4.072	0
203	Staub_2010.E1.12.ORC	2	who	4.395	3.971	1
203	Staub_2010.E1.12.ORC	3	the	7.656	7.305	0
203	Staub_2010.E1.12.ORC	3	the	7.618	7.143	1
203	Staub_2010.E1.12.ORC	3	the	7.63	7.385	0
203	Staub_2010.E1.12.ORC	3	the	7.637	7.384	1
203	Staub_2010.E1.12.ORC	4	witnesses	8.826	7.289	0
203	Staub_2010.E1.12.ORC	4	witnesses	8.643	7.461	1
203	Staub_2010.E1.12.ORC	4	witnesses	8.53	6.686	0
203	Staub_2010.E1.12.ORC	4	witnesses	9.087	7.928	1
203	Staub_2010.E1.12.ORC	5	addressed	10.62	9.777	0
203	Staub_2010.E1.12.ORC	5	addressed	10.479	9.172	1
203	Staub_2010.E1.12.ORC	5	addressed	11.017	10.081	0
203	Staub_2010.E1.12.ORC	5	addressed	11.052	9.804	1
203	Staub_2010.E1.12.ORC	6	noticed	12.907	12.101	0
203	Staub_2010.E1.12.ORC	6	noticed	13.258	12.025	1
203	Staub_2010.E1.12.ORC	6	noticed	13.446	11.629	0
203	Staub_2010.E1.12.ORC	6	noticed	12.514	11.725	1
204	Staub_2010.E1.13.SRC	2	who	4.611	4.446	0
204	Staub_2010.E1.13.SRC	2	who	4.632	4.281	1
204	Staub_2010.E1.13.SRC	2	who	4.644	3.798	0
204	Staub_2010.E1.13.SRC	2	who	4.624	4.334	1
204	Staub_2010.E1.13.SRC	3	visited	8.451	7.528	0
204	Staub_2010.E1.13.SRC	3	visited	8.422	7.931	1
204	Staub_2010.E1.13.SRC	3	visited	8.311	7.516	0
204	Staub_2010.E1.13.SRC	3	visited	8.339	7.154	1
204	Staub_2010.E1.13.SRC	4	the	1.639	1.634	0
204	Staub_2010.E1.13.SRC	4	the	1.613	1.513	1
204	Staub_2010.E1.13.SRC	4	the	1.682	2.042	0
204	Staub_2010.E1.13.SRC	4	the	1.696	1.263	1
204	Staub_2010.E1.13.SRC	5	boss	10.03	9.189	0
204	Staub_2010.E1.13.SRC	5	boss	10.092	9.149	1
204	Staub_2010.E1.13.SRC	5	boss	10.346	9.001	0
204	Staub_2010.E1.13.SRC	5	boss	10.219	8.9	1
204	Staub_2010.E1.13.SRC	6	remembered	13.85	12.898	0
204	Staub_2010.E1.13.SRC	6	remembered	13.864	11.55	1
204	Staub_2010.E1.13.SRC	6	remembered	13.649	11.414	0
204	Staub_2010.E1.13.SRC	6	remembered	13.893	11.99	1
205	Staub_2010.E1.13.ORC	2	who	4.637	4.077	0
205	Staub_2010.E1.13.ORC	2	who	4.569	4.12	1
205	Staub_2010.E1.13.ORC	2	who	4.577	4.228	0
205	Staub_2010.E1.13.ORC	2	who	4.635	4.458	1
205	Staub_2010.E1.13.ORC	3	the	7.552	7.515	0
205	Staub_2010.E1.13.ORC	3	the	7.533	7.672	1
205	Staub_2010.E1.13.ORC	3	the	7.507	7.438	0
205	Staub_2010.E1.13.ORC	3	the	7.538	7.462	1
205	Staub_2010.E1.13.ORC	4	boss	8.46	7.785	0
205	Staub_2010.E1.13.ORC	4	boss	8.604	7.197	1
205	Staub_2010.E1.13.ORC	4	boss	8.953	6.742	0
205	Staub_2010.E1.13.ORC	4	boss	8.502	6.706	1
205	Staub_2010.E1.13.ORC	5	visited	9.251	8.232	0
205	Staub_2010.E1.13.ORC	5	visited	9.324	8.245	1
205	Staub_2010.E1.13.ORC	5	visited	9.543	7.941	0
205	Staub_2010.E1.13.ORC	5	visited	9.614	8.697	1
205	Staub_2010.E1.13.ORC	6	remembered	14.138	11.686	0
205	Staub_2010.E1.13.ORC	6	remembered	14.254	13.934	1
205	Staub_2010.E1.13.ORC	6	remembered	13.977	11.775	0
205	Staub_2010.E1.13.ORC	6	remembered	14.07	13.334	1
206	Staub_2010.E1.14.SRC	2	who	3.936	3.589	0
206	Staub_2010.E1.14.SRC	2	who	4.03	3.756	1
206	Staub_2010.E1.14.SRC	2	who	3.721	3.374	0
206	Staub_2010.E1.14.SRC	2	who	3.841	3.689	1
206	Staub_2010.E1.14.SRC	3	visited	8.138	7.663	0
206	Staub_2010.E1.14.SRC	3	visited	8.26	8.396	1
206	Staub_2010.E1.14.SRC	3	visited	8.117	7.643	0
206	Staub_2010.E1.14.SRC	3	visited	8.09	7.263	1
206	Staub_2010.E1.14.SRC	4	the	1.766	1.503	0
206	Staub_2010.E1.14.SRC	4	the	2.242	2.746	1
206	Staub_2010.E1.14.SRC	4	the	1.737	1.581	0
206	Staub_2010.E1.14.SRC	4	the	1.712	1.458	1
206	Staub_2010.E1.14.SRC	5	chairman	13.116	12.165	0
206	Staub_2010.E1.14.SRC	5	chairman	12.694	11.489	1
206	Staub_2010.E1.14.SRC	5	chairman	12.976	11.304	0
206	Staub_2010.E1.14.SRC	5	chairman	12.586	12.009	1
206	Staub_2010.E1.14.SRC	6	created	13.255	12.372	0
206	Staub_2010.E1.14.SRC	6	created	13.258	11.909	1
206	Staub_2010.E1.14.SRC	6	created	13.056	12.526	0
206	Staub_2010.E1.14.SRC	6	created	13.332	12.868	1
207	Staub_2010.E1.14.ORC	2	who	3.895	3.925	0
207	Staub_2010.E1.14.ORC	2	who	3.747	3.574	1
207	Staub_2010.E1.14.ORC	2	who	3.771	3.212	0
207	Staub_2010.E1.14.ORC	2	who	3.827	3.354	1
207	Staub_2010.E1.14.ORC	3	the	7.776	7.626	0
207	Staub_2010.E1.14.ORC	3	the	7.845	7.245	1
207	Staub_2010.E1.14.ORC	3	the	7.792	7.538	0
207	Staub_2010.E1.14.ORC	3	the	7.666	7.828	1
207	Staub_2010.E1.14.ORC	4	chairman	10.206	9.619	0
207	Staub_2010.E1.14.ORC	4	chairman	10.294	10.17	1
207	Staub_2010.E1.14.ORC	4	chairman	9.984	9.255	0
207	Staub_2010.E1.14.ORC	4	chairman	9.888	8.774	1
207	Staub_2010.E1.14.ORC	5	visited	10.635	9.949	0
207	Staub_2010.E1.14.ORC	5	visited	10.486	9.623	1
207	Staub_2010.E1.14.ORC	5	visited	10.808	9.385	0
207	Staub_2010.E1.14.ORC	5	visited	10.403	8.568	1
207	Staub_2010.E1.14.ORC	6	created	13.645	13.143	0
207	Staub_2010.E1.14.ORC	6	created	13.649	12.2	1
207	Staub_2010.E1.14.ORC	6	created	13.302	12.171	0
207	Staub_2010.E1.14.ORC	6	created	13.457	13.326	1
208	Staub_2010.E1.15.SRC	2	that	4.175	4.368	0
208	Staub_2010.E1.15.SRC	2	that	4.135	3.935	1
208	Staub_2010.E1.15.SRC	2	that	4.16	4.044	0
208	Staub_2010.E1.15.SRC	2	that	4.163	4.299	1
208	Staub_2010.E1.15.SRC	3	watched	8.555	7.73	0
208	Staub_2010.E1.15.SRC	3	watched	8.382	8.334	1
208	Staub_2010.E1.15.SRC	3	watched	8.285	7.121	0
208	Staub_2010.E1.15.SRC	3	watched	8.718	7.811	1
208	Staub_2010.E1.15.SRC	4	the	1.508	1.347	0
208	Staub_2010.E1.15.SRC	4	the	1.373	1.237	1
208	Staub_2010.E1.15.SRC	4	the	1.529	1.261	0
208	Staub_2010.E1.15.SRC	4	the	1.566	1.636	1
208	Staub_2010.E1.15.SRC	5	zookeepers	14.111	11.991	0
208	Staub_2010.E1.15.SRC	5	zookeepers	14.68	13.783	1
208	Staub_2010.E1.15.SRC	5	zookeepers	12.237	11.227	0
208	Staub_2010.E1.15.SRC	5	zookeepers	13.668	12.556	1
208	Staub_2010.E1.15.SRC	6	charged	10.46	10.506	0
208	Staub_2010.E1.15.SRC	6	charged	10.751	10.548	1
208	Staub_2010.E1.15.SRC	6	charged	10.501	10.481	0
208	Staub_2010.E1.15.SRC	6	charged	10.764	10.11	1
209	Staub_2010.E1.15.ORC	2	that	4.15	4.187	0
209	Staub_2010.E1.15.ORC	2	that	4.117	4.424	1
209	Staub_2010.E1.15.ORC	2	that	4.18	4.202	0
209	Staub_2010.E1.15.ORC	2	that	4.097	3.796	1
209	Staub_2010.E1.15.ORC	3	the	5.378	4.937	0
209	Staub_2010.E1.15.ORC	3	the	5.294	4.778	1
209	Staub_2010.E1.15.ORC	3	the	5.254	4.727	0
209	Staub_2010.E1.15.ORC	3	the	5.464	4.758	1
209	Staub_2010.E1.15.ORC	4	zookeepers	10.58	9.286	0
209	Staub_2010.E1.15.ORC	4	zookeepers	12.233	10.696	1
209	Staub_2010.E1.15.ORC	4	zookeepers	11.388	8.98	0
209	Staub_2010.E1.15.ORC	4	zookeepers	12.062	10.352	1
209	Staub_2010.E1.15.ORC	5	watched	9.497	9.38	0
209	Staub_2010.E1.15.ORC	5	watched	8.195	6.818	1
209	Staub_2010.E1.15.ORC	5	watched	8.847	7.945	0
209	Staub_2010.E1.15.ORC	5	watched	9.198	8.73	1
209	Staub_2010.E1.15.ORC	6	charged	13.615	13.408	0
209	Staub_2010.E1.15.ORC	6	charged	13.493	12.515	1
209	Staub_2010.E1.15.ORC	6	charged	13.613	13.588	0
209	Staub_2010.E1.15.ORC	6	charged	13.512	13.24	1
210	Staub_2010.E1.16.SRC	3	who	4.606	4.244	0
210	Staub_2010.E1.16.SRC	3	who	4.361	4.002	1
210	Staub_2010.E1.16.SRC	3	who	4.506	3.83	0
210	Staub_2010.E1.16.SRC	3	who	4.516	4.149	1
210	Staub_2010.E1.16.SRC	4	visited	8.12	7.816	0
210	Staub_2010.E1.16.SRC	4	visited	7.977	7.386	1
210	Staub_2010.E1.16.SRC	4	visited	8.274	7.742	0
210	Staub_2010.E1.16.SRC	4	visited	8.361	7.818	1
210	Staub_2010.E1.16.SRC	5	the	1.83	1.706	0
210	Staub_2010.E1.16.SRC	5	the	1.912	1.891	1
210	Staub_2010.E1.16.SRC	5	the	1.857	1.859	0
210	Staub_2010.E1.16.SRC	5	the	1.854	1.875	1
210	Staub_2010.E1.16.SRC	6	organizers	13.154	12.379	0
210	Staub_2010.E1.16.SRC	6	organizers	13.105	11.895	1
210	Staub_2010.E1.16.SRC	6	organizers	13.081	12.554	0
210	Staub_2010.E1.16.SRC	6	organizers	13.046	12.008	1
210	Staub_2010.E1.16.SRC	7	proposed	11.552	9.936	0
210	Staub_2010.E1.16.SRC	7	proposed	11.158	10.493	1
210	Staub_2010.E1.16.SRC	7	proposed	11.69	10.06	0
210	Staub_2010.E1.16.SRC	7	proposed	11.314	10.828	1
211	Staub_2010.E1.16.ORC	3	who	4.556	4.31	0
211	Staub_2010.E1.16.ORC	3	who	4.254	4.177	1
211	Staub_2010.E1.16.ORC	3	who	4.437	3.984	0
211	Staub_2010.E1.16.ORC	3	who	4.297	4.244	1
211	Staub_2010.E1.16.ORC	4	the	7.465	7.05	0
211	Staub_2010.E1.16.ORC	4	the	7.651	7.268	1
211	Staub_2010.E1.16.ORC	4	the	7.594	7.63	0
211	Staub_2010.E1.16.ORC	4	the	7.539	7.406	1
211	Staub_2010.E1.16.ORC	5	organizers	10.769	10.027	0
211	Staub_2010.E1.16.ORC	5	organizers	10.465	10.435	1
211	Staub_2010.E1.16.ORC	5	organizers	10.804	9.082	0
211	Staub_2010.E1.16.ORC	5	organizers	10.591	10.177	1
211	Staub_2010.E1.16.ORC	6	visited	9.606	9.224	0
211	Staub_2010.E1.16.ORC	6	visited	9.768	9.162	1
211	Staub_2010.E1.16.ORC	6	visited	9.771	9.425	0
211	Staub_2010.E1.16.ORC	6	visited	10.075	9.489	1
211	Staub_2010.E1.16.ORC	7	proposed	12.303	11.229	0
211	Staub_2010.E1.16.ORC	7	proposed	12.219	10.978	1
211	Staub_2010.E1.16.ORC	7	proposed	12.124	11.688	0
211	Staub_2010.E1.16.ORC	7	proposed	12.104	11.586	1
212	Staub_2010.E1.17.SRC	2	who	3.837	3.031	0
212	Staub_2010.E1.17.SRC	2	who	3.825	3.474	1
212	Staub_2010.E1.17.SRC	2	who	3.505	2.822	0
212	Staub_2010.E1.17.SRC	2	who	3.777	3.154	1
212	Staub_2010.E1.17.SRC	3	observed	8.395	7.387	0
212	Staub_2010.E1.17.SRC	3	observed	7.969	6.709	1
212	Staub_2010.E1.17.SRC	3	observed	8.156	7.771	0
212	Staub_2010.E1.17.SRC	3	observed	8.186	7.36	1
212	Staub_2010.E1.17.SRC	4	the	1.2	1.55	0
212	Staub_2010.E1.17.SRC	4	the	1.323	1.249	1
212	Staub_2010.E1.17.SRC	4	the	1.3	1.211	0
212	Staub_2010.E1.17.SRC	4	the	1.255	0.935	1
212	Staub_2010.E1.17.SRC	5	couple	7.58	5.915	0
212	Staub_2010.E1.17.SRC	5	couple	8.49	6.582	1
212	Staub_2010.E1.17.SRC	5	couple	7.838	6.667	0
212	Staub_2010.E1.17.SRC	5	couple	7.303	5.763	1
212	Staub_2010.E1.17.SRC	6	purchased	12.834	11.811	0
212	Staub_2010.E1.17.SRC	6	purchased	12.867	12.17	1
212	Staub_2010.E1.17.SRC	6	purchased	12.828	13.143	0
212	Staub_2010.E1.17.SRC	6	purchased	12.729	12.27	1
213	Staub_2010.E1.17.ORC	2	who	4.013	3.159	0
213	Staub_2010.E1.17.ORC	2	who	3.681	4.387	1
213	Staub_2010.E1.17.ORC	2	who	4.109	3.164	0
213	Staub_2010.E1.17.ORC	2	who	3.867	3.462	1
213	Staub_2010.E1.17.ORC	3	the	6.917	6.93	0
213	Staub_2010.E1.17.ORC	3	the	6.829	6.813	1
213	Staub_2010.E1.17.ORC	3	the	6.807	6.803	0
213	Staub_2010.E1.17.ORC	3	the	6.805	6.593	1
213	Staub_2010.E1.17.ORC	4	couple	6.465	5.263	0
213	Staub_2010.E1.17.ORC	4	couple	6.639	6.354	1
213	Staub_2010.E1.17.ORC	4	couple	6.692	5.664	0
213	Staub_2010.E1.17.ORC	4	couple	6.862	5.171	1
213	Staub_2010.E1.17.ORC	5	observed	9.754	8.745	0
213	Staub_2010.E1.17.ORC	5	observed	10.037	9.393	1
213	Staub_2010.E1.17.ORC	5	observed	10.316	8.883	0
213	Staub_2010.E1.17.ORC	5	observed	10.574	9.615	1
213	Staub_2010.E1.17.ORC	6	purchased	12.653	12.119	0
213	Staub_2010.E1.17.ORC	6	purchased	12.076	11.756	1
213	Staub_2010.E1.17.ORC	6	purchased	12.337	12.318	0
213	Staub_2010.E1.17.ORC	6	purchased	12.875	11.544	1
214	Staub_2010.E1.18.SRC	3	delayed	10.488	9.903	0
214	Staub_2010.E1.18.SRC	3	delayed	10.487	9.325	1
214	Staub_2010.E1.18.SRC	3	delayed	10.558	10.643	0
214	Staub_2010.E1.18.SRC	3	delayed	10.656	10.235	1
214	Staub_2010.E1.18.SRC	4	the	1.576	1.576	0
214	Staub_2010.E1.18.SRC	4	the	1.299	1.047	1
214	Staub_2010.E1.18.SRC	4	the	1.358	1.125	0
214	Staub_2010.E1.18.SRC	4	the	1.565	1.383	1
214	Staub_2010.E1.18.SRC	5	ground	8.58	8.034	0
214	Staub_2010.E1.18.SRC	5	ground	7.987	7.507	1
214	Staub_2010.E1.18.SRC	5	ground	7.97	7.259	0
214	Staub_2010.E1.18.SRC	5	ground	8.705	7.576	1
214	Staub_2010.E1.18.SRC	6	crew	7.882	7.375	0
214	Staub_2010.E1.18.SRC	6	crew	7.681	6.392	1
214	Staub_2010.E1.18.SRC	6	crew	7.532	6.028	0
214	Staub_2010.E1.18.SRC	6	crew	7.311	5.997	1
214	Staub_2010.E1.18.SRC	7	remained	12.989	12.064	0
214	Staub_2010.E1.18.SRC	7	remained	12.669	10.96	1
214	Staub_2010.E1.18.SRC	7	remained	12.639	10.806	0
214	Staub_2010.E1.18.SRC	7	remained	12.768	11.546	1
215	Staub_2010.E1.18.ORC	3	the	7.574	7.286	0
215	Staub_2010.E1.18.ORC	3	the	7.629	7.645	1
215	Staub_2010.E1.18.ORC	3	the	7.726	7.961	0
215	Staub_2010.E1.18.ORC	3	the	7.671	7.57	1
215	Staub_2010.E1.18.ORC	4	ground	9.102	7.498	0
215	Staub_2010.E1.18.ORC	4	ground	8.953	7.812	1
215	Staub_2010.E1.18.ORC	4	ground	8.994	8.398	0
215	Staub_2010.E1.18.ORC	4	ground	8.932	7.752	1
215	Staub_2010.E1.18.ORC	5	crew	2.592	1.419	0
215	Staub_2010.E1.18.ORC	5	crew	3.419	2.218	1
215	Staub_2010.E1.18.ORC	5	crew	2.73	1.976	0
215	Staub_2010.E1.18.ORC	5	crew	2.494	1.025	1
215	Staub_2010.E1.18.ORC	6	delayed	12.683	11.36	0
215	Staub_2010.E1.18.ORC	6	delayed	12.713	10.325	1
215	Staub_2010.E1.18.ORC	6	delayed	12.294	11.405	0
215	Staub_2010.E1.18.ORC	6	delayed	12.65	11.458	1
215	Staub_2010.E1.18.ORC	7	remained	13.604	12.814	0
215	Staub_2010.E1.18.ORC	7	remained	13.692	12.627	1
215	Staub_2010.E1.18.ORC	7	remained	13.844	12.863	0
215	Staub_2010.E1.18.ORC	7	remained	13.889	13.661	1
216	Staub_2010.E1.19.SRC	2	that	5.051	4.787	0
216	Staub_2010.E1.19.SRC	2	that	4.892	4.67	1
216	Staub_2010.E1.19.SRC	2	that	4.779	4.695	0
216	Staub_2010.E1.19.SRC	2	that	4.63	4.202	1
216	Staub_2010.E1.19.SRC	3	helped	6.317	6.532	0
216	Staub_2010.E1.19.SRC	3	helped	6.205	5.607	1
216	Staub_2010.E1.19.SRC	3	helped	6.214	5.764	0
216	Staub_2010.E1.19.SRC	3	helped	6.171	5.986	1
216	Staub_2010.E1.19.SRC	4	the	2.962	3.023	0
216	Staub_2010.E1.19.SRC	4	the	3.149	2.761	1
216	Staub_2010.E1.19.SRC	4	the	2.907	2.692	0
216	Staub_2010.E1.19.SRC	4	the	2.875	2.703	1
216	Staub_2010.E1.19.SRC	5	natives	9.253	7.74	0
216	Staub_2010.E1.19.SRC	5	natives	9.949	7.673	1
216	Staub_2010.E1.19.SRC	5	natives	10.217	9.05	0
216	Staub_2010.E1.19.SRC	5	natives	11.089	9.419	1
216	Staub_2010.E1.19.SRC	6	climbed	14.475	14.058	0
216	Staub_2010.E1.19.SRC	6	climbed	14.385	14.162	1
216	Staub_2010.E1.19.SRC	6	climbed	14.597	14.172	0
216	Staub_2010.E1.19.SRC	6	climbed	14.673	13.984	1
217	Staub_2010.E1.19.ORC	2	that	4.828	4.507	0
217	Staub_2010.E1.19.ORC	2	that	4.872	4.602	1
217	Staub_2010.E1.19.ORC	2	that	5.02	4.482	0
217	Staub_2010.E1.19.ORC	2	that	4.939	4.48	1
217	Staub_2010.E1.19.ORC	3	the	4.633	4.287	0
217	Staub_2010.E1.19.ORC	3	the	4.748	4.594	1
217	Staub_2010.E1.19.ORC	3	the	4.769	4.392	0
217	Staub_2010.E1.19.ORC	3	the	4.711	4.607	1
217	Staub_2010.E1.19.ORC	4	natives	9.891	7.758	0
217	Staub_2010.E1.19.ORC	4	natives	10.013	8.275	1
217	Staub_2010.E1.19.ORC	4	natives	9.804	7.245	0
217	Staub_2010.E1.19.ORC	4	natives	9.787	7.996	1
217	Staub_2010.E1.19.ORC	5	helped	9.448	8.807	0
217	Staub_2010.E1.19.ORC	5	helped	8.746	8.852	1
217	Staub_2010.E1.19.ORC	5	helped	9.162	8.639	0
217	Staub_2010.E1.19.ORC	5	helped	8.934	8.337	1
217	Staub_2010.E1.19.ORC	6	climbed	16.117	15.297	0
217	Staub_2010.E1.19.ORC	6	climbed	16.243	16.194	1
217	Staub_2010.E1.19.ORC	6	climbed	16.138	15.825	0
217	Staub_2010.E1.19.ORC	6	climbed	16.027	14.868	1
218	Staub_2010.E1.20.SRC	2	who	6.441	5.176	0
218	Staub_2010.E1.20.SRC	2	who	6.662	4.934	1
218	Staub_2010.E1.20.SRC	2	who	6.523	5.29	0
218	Staub_2010.E1.20.SRC	2	who	6.15	4.605	1
218	Staub_2010.E1.20.SRC	3	entertained	10.521	10.061	0
218	Staub_2010.E1.20.SRC	3	entertained	10.451	10.353	1
218	Staub_2010.E1.20.SRC	3	entertained	10.598	9.781	0
218	Staub_2010.E1.20.SRC	3	entertained	10.512	9.662	1
218	Staub_2010.E1.20.SRC	4	the	1.469	1.177	0
218	Staub_2010.E1.20.SRC	4	the	1.34	1.487	1
218	Staub_2010.E1.20.SRC	4	the	1.668	1.522	0
218	Staub_2010.E1.20.SRC	4	the	1.366	1.196	1
218	Staub_2010.E1.20.SRC	5	economists	13.452	12.128	0
218	Staub_2010.E1.20.SRC	5	economists	13.29	12.893	1
218	Staub_2010.E1.20.SRC	5	economists	12.985	12.653	0
218	Staub_2010.E1.20.SRC	5	economists	13.207	11.671	1
218	Staub_2010.E1.20.SRC	6	predicted	10.356	9.648	0
218	Staub_2010.E1.20.SRC	6	predicted	10.274	8.704	1
218	Staub_2010.E1.20.SRC	6	predicted	10.011	8.882	0
218	Staub_2010.E1.20.SRC	6	predicted	10.288	9.011	1
219	Staub_2010.E1.20.ORC	2	who	6.639	4.994	0
219	Staub_2010.E1.20.ORC	2	who	6.346	5.056	1
219	Staub_2010.E1.20.ORC	2	who	6.576	5.261	0
219	Staub_2010.E1.20.ORC	2	who	6.054	5.1	1
219	Staub_2010.E1.20.ORC	3	the	7.026	6.871	0
219	Staub_2010.E1.20.ORC	3	the	6.897	6.892	1
219	Staub_2010.E1.20.ORC	3	the	6.892	6.771	0
219	Staub_2010.E1.20.ORC	3	the	6.856	6.731	1
219	Staub_2010.E1.20.ORC	4	economists	12.598	10.988	0
219	Staub_2010.E1.20.ORC	4	economists	12.41	11.095	1
219	Staub_2010.E1.20.ORC	4	economists	12.639	11.234	0
219	Staub_2010.E1.20.ORC	4	economists	12.702	11.867	1
219	Staub_2010.E1.20.ORC	5	entertained	12.243	12.271	0
219	Staub_2010.E1.20.ORC	5	entertained	12.198	12.572	1
219	Staub_2010.E1.20.ORC	5	entertained	12.152	11.977	0
219	Staub_2010.E1.20.ORC	5	entertained	12.16	12.358	1
219	Staub_2010.E1.20.ORC	6	predicted	10.76	9.963	0
219	Staub_2010.E1.20.ORC	6	predicted	11.146	10.904	1
219	Staub_2010.E1.20.ORC	6	predicted	11.953	10.505	0
219	Staub_2010.E1.20.ORC	6	predicted	11.507	9.926	1
220	Staub_2010.E1.21.SRC	4	rested	11.21	10.166	0
220	Staub_2010.E1.21.SRC	4	rested	10.939	9.67	1
220	Staub_2010.E1.21.SRC	4	rested	11.543	10.267	0
220	Staub_2010.E1.21.SRC	4	rested	11.517	9.727	1
220	Staub_2010.E1.21.SRC	5	on	1.323	0.803	0
220	Staub_2010.E1.21.SRC	5	on	1.427	0.758	1
220	Staub_2010.E1.21.SRC	5	on	1.124	0.813	0
220	Staub_2010.E1.21.SRC	5	on	1.395	0.946	1
220	Staub_2010.E1.21.SRC	6	the	1.235	1.167	0
220	Staub_2010.E1.21.SRC	6	the	1.325	1.239	1
220	Staub_2010.E1.21.SRC	6	the	1.273	0.928	0
220	Staub_2010.E1.21.SRC	6	the	1.3	1.03	1
220	Staub_2010.E1.21.SRC	7	box	10.481	8.6	0
220	Staub_2010.E1.21.SRC	7	box	10.485	9.836	1
220	Staub_2010.E1.21.SRC	7	box	10.68	9.459	0
220	Staub_2010.E1.21.SRC	7	box	10.762	9.39	1
220	Staub_2010.E1.21.SRC	8	screwed	13.018	12.017	0
220	Staub_2010.E1.21.SRC	8	screwed	12.982	12.733	1
220	Staub_2010.E1.21.SRC	8	screwed	13.196	11.813	0
220	Staub_2010.E1.21.SRC	8	screwed	12.938	12.512	1
221	Staub_2010.E1.21.ORC	4	the	3.775	3.604	0
221	Staub_2010.E1.21.ORC	4	the	3.819	3.529	1
221	Staub_2010.E1.21.ORC	4	the	3.872	3.371	0
221	Staub_2010.E1.21.ORC	4	the	3.672	3.47	1
221	Staub_2010.E1.21.ORC	5	box	9.538	7.879	0
221	Staub_2010.E1.21.ORC	5	box	9.002	8.048	1
221	Staub_2010.E1.21.ORC	5	box	9.479	8.293	0
221	Staub_2010.E1.21.ORC	5	box	9.193	7.863	1
221	Staub_2010.E1.21.ORC	6	rested	13.742	9.404	0
221	Staub_2010.E1.21.ORC	6	rested	13.715	10.604	1
221	Staub_2010.E1.21.ORC	6	rested	13.769	10.661	0
221	Staub_2010.E1.21.ORC	6	rested	14.048	11.001	1
221	Staub_2010.E1.21.ORC	7	on	1.518	1.118	0
221	Staub_2010.E1.21.ORC	7	on	1.434	1.104	1
221	Staub_2010.E1.21.ORC	7	on	1.41	1.05	0
221	Staub_2010.E1.21.ORC	7	on	1.737	1.267	1
221	Staub_2010.E1.21.ORC	8	screwed	15.556	14.192	0
221	Staub_2010.E1.21.ORC	8	screwed	15.524	15.121	1
221	Staub_2010.E1.21.ORC	8	screwed	16.001	15.277	0
221	Staub_2010.E1.21.ORC	8	screwed	15.353	14.759	1
222	Staub_2010.E1.22.SRC	2	who	6.507	5.059	0
222	Staub_2010.E1.22.SRC	2	who	6.117	3.811	1
222	Staub_2010.E1.22.SRC	2	who	6.561	5.103	0
222	Staub_2010.E1.22.SRC	2	who	6.229	4.261	1
222	Staub_2010.E1.22.SRC	3	called	6.668	6.088	0
222	Staub_2010.E1.22.SRC	3	called	6.633	6.13	1
222	Staub_2010.E1.22.SRC	3	called	6.703	6.286	0
